"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000112793.2",23.5271295837685,-4.23323295664486,1.00113930628429,-4.22841549629732,2.35342876251738e-05,0.000156834595454015
"ENSMUSG00000060044.9",0.165666144852063,-1.86752836215762,4.88072622874048,-0.382633295668287,0.701991679272843,NA
"ENSMUSG00000019944.15",11.249159634532,-5.3451386127897,1.72207884955198,-3.10388726635852,0.00190996091491974,0.00780588346524364
"ENSMUSG00000090622.2",0.562294886018029,4.20982616339195,4.83865868845479,0.870039908670711,0.384278594941985,NA
"ENSMUSG00000112798.2",4.16544991967139,5.2558400322442,2.33434115923317,2.25153037783506,0.0243519650928973,0.0657723514016729
"ENSMUSG00000069601.15",1.87612419537202,-2.08813944233764,2.9379290539107,-0.710752167264932,0.477237826355977,NA
"ENSMUSG00000048701.14",0.533372127504068,-0.832667818631989,4.97572953057852,-0.167345876321211,0.867097908961471,NA
"ENSMUSG00000037762.7",0.0637009537061842,-0.640754207269177,4.98785454118498,-0.128462889600816,0.89778266465317,NA
"ENSMUSG00000089835.2",29.3790691944128,-0.265195201083505,0.692831528943002,-0.38277011077728,0.701890224937941,0.810766821828746
"ENSMUSG00000043259.16",0.443841216658199,-1.52338196772428,4.90625983750431,-0.310497612882073,0.756182574492464,NA
"ENSMUSG00000037747.10",37.8963620051237,-2.35205889813317,0.675814195135355,-3.48033367020663,0.000500789666418053,0.00241574033126179
"ENSMUSG00000047692.8",54.428123642684,-1.50127412815378,0.538907032134991,-2.7857757250006,0.00533998038142091,0.0187818672015178
"ENSMUSG00000014329.15",1.10094426897955,-3.0996279545794,3.99696722552826,-0.775494963977278,0.438047240120166,NA
"ENSMUSG00000112566.2",0.299765890684269,-1.86759335851441,4.88072354763643,-0.382646822809462,0.701981648074563,NA
"ENSMUSG00000112028.2",4.32747171261338,5.60693588044416,2.39467813354273,2.34141524153359,0.0192107873991516,0.0545853765037431
"ENSMUSG00000003923.15",1.07061263571253,-1.37215510494361,3.66039580734625,-0.37486522692157,0.707760701298614,NA
"ENSMUSG00000019927.7",4.60176989068056,-2.72497685369559,1.84667378959666,-1.47561354314275,0.140047667333664,0.256517061512923
"ENSMUSG00000037710.9",2.60874135399346,-4.43411428641908,2.62803726000874,-1.68723417810459,0.0915583318795472,0.18447220269861
"ENSMUSG00000060733.14",1.39305602482393,-0.611879487328259,3.17177259075435,-0.192914047215073,0.847026283592451,NA
"ENSMUSG00000053830.5",1.17612109493686,1.22504337370883,2.99415725963125,0.409144633191277,0.682433523227405,NA
"ENSMUSG00000019923.15",1.51286710486728,0.611916918350831,2.96661805353503,0.206267509773181,0.836581956249801,NA
"ENSMUSG00000085456.3",0.201149618748309,0.748792077405799,4.99733019100896,0.149838423475199,0.88089209400256,NA
"ENSMUSG00000020175.16",61.8632520920083,8.9099440760035,1.47479124814325,6.04149508428466,1.52692660583458e-09,2.01434858528212e-08
"ENSMUSG00000009681.11",0.331332289704126,-2.87495939035998,4.83269363057533,-0.594897920317312,0.551911707526495,NA
"ENSMUSG00000033444.15",1.33599074436129,-0.460087312610525,3.32301930590673,-0.138454601149235,0.889881147012117,NA
"ENSMUSG00000020178.7",1.04967759557338,-3.37876132967891,3.71763583199087,-0.908846773157313,0.363431013142223,NA
