"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000084960.2",408.224162096926,-0.349328207079622,0.394679905239423,-0.885092457057602,0.376106767349906,0.740793288727649
"ENSMUSG00000086773.2",100.543338470032,-0.109413071337916,0.804127932477252,-0.136064259079834,0.891770481830476,NA
"ENSMUSG00000085672.2",1.16825937565902,-1.38804514064049,5.55467733957586,-0.24988762727062,0.802674251757955,NA
"ENSMUSG00000031594.10",16.9270137745429,-1.33923767229355,6.77421656163558,-0.197696318106813,0.843282670587401,NA
"ENSMUSG00000085445.2",0.206301459377529,-1.75830304819012,7.00627566127612,-0.250961157281937,0.801844140292365,NA
"ENSMUSG00000031592.11",4.33394106187621,1.21679903662074,2.50625772989252,0.48550435260819,0.627318625911841,NA
"ENSMUSG00000031591.15",1.56590668796484,4.44557132082517,4.29332305497029,1.03546163750213,0.300453373207615,NA
"ENSMUSG00000031590.9",1.50016600562488,-2.15989369533553,5.14922695848315,-0.419459797121041,0.674880130343412,NA
"ENSMUSG00000053038.9",0.165666144852063,3.08270812084672,6.98522804540952,0.441318178992393,0.658982667222605,NA
"ENSMUSG00000070047.15",1.27325439720984,-3.21071154209711,4.96718653594551,-0.646384330216409,0.518030485924599,NA
"ENSMUSG00000097491.2",45.4194799126029,0.45535452141515,0.889846078228014,0.511722794038623,0.608845030949269,NA
"ENSMUSG00000031645.5",2.48121371187439,0.842589118286476,3.86480094202322,0.218016174940534,0.827416508763893,NA
"ENSMUSG00000109764.2",1.99883822881904,0.158462060572416,4.55701210982638,0.0347732366632779,0.972260561769537,NA
"ENSMUSG00000079057.5",3.0434382394474,-0.287790308134445,3.94473845336009,-0.0729554852716048,0.941841540673523,NA
"ENSMUSG00000031639.13",0.565017577402222,3.13017077534517,6.98334719637579,0.44823358875378,0.653984624023071,NA
"ENSMUSG00000109785.2",5.41520872699682,-0.0416609580706105,2.33204571041553,-0.017864554663119,0.985746905780288,NA
"ENSMUSG00000031626.19",10.3644281981359,1.01002560007773,2.07677704364982,0.486342818149929,0.62672412559751,NA
"ENSMUSG00000085440.2",167.616423189788,0.394065512542233,0.669664924487174,0.588451773615,0.556229095145987,0.863175294381253
"ENSMUSG00000031634.14",2.87732579709351,-3.1716127336845,3.34484959197633,-0.948207877954396,0.343023637404714,NA
"ENSMUSG00000050914.17",0.986894826653067,3.50511297157409,5.45379856052852,0.642692048977038,0.520423941251788,NA
"ENSMUSG00000031637.14",17.5253825139938,2.69041829135086,1.40126647045019,1.91999048581138,0.0548591011855263,NA
"ENSMUSG00000038291.17",0.775173506362325,1.54776182196884,6.51941572059571,0.237408057455096,0.81234023945229,NA
"ENSMUSG00000031631.16",0.884929635507188,2.89022387691115,6.23036120951321,0.463893469370289,0.642724071957068,NA
"ENSMUSG00000031633.5",54.0861003786835,0.998084897796551,2.16477339785083,0.461057447762173,0.644757389744351,NA
"ENSMUSG00000047171.9",1.01722097750189,1.15937624707508,5.80207798115519,0.199820866048451,0.841620681676698,NA
